tmdb_id,tmdb_type,imdb_id,Name,Gender,Birthday,Deathday,AKA,Department,Place_birth,Popularity,Biography
1182551,person,nm0003775,Cynthia Sleiter,1,,,"[' Cynthia Slater ', 'Cinzia Sleiter']",Art,,1.863,
1704679,person,nm3477899,Paul Tazewell,2,,,[],Costume & Make-Up,"Akron, Ohio, USA",0.582,"Paul Tazewell is an American costume designer for the theatre, dance, and opera and television. After training at New York University Tisch School of the Arts he started his career on Broadway. He went on to win a Tony Award and a Emmy Award as well as a nomination for an Academy Award.  Tazewell made his Broadway debut as a costume designer with Bring in 'Da Noise, Bring in 'Da Funk in 1996. He went on to receive the Tony Award for Best Costume Design of a Musical for Lin-Manuel Miranda's Hamilton (2016). His other Tony-nominated works include The Color Purple (2006), In the Heights (2008), Memphis (2010), A Streetcar Named Desire (2012), Ain't Too Proud (2019), MJ (2022), and Suffs (2024).  He is also the first African American male costume designer to be nominated for the Academy Award for Best Costume Design, for his work on Steven Spielberg's 2021 film version of West Side Story. He received a Primetime Emmy Award for his work on The Wiz Live! (2016).  Description above from the Wikipedia article Paul Tazewell, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1517110,person,nm0611379,Linda Muir,1,,,[],Costume & Make-Up,,0.853,
32797,person,nm0680218,Arianne Phillips,1,1963-04-26,,[],Costume & Make-Up,"New York City, New York, USA",1.458,
6033,person,nm0160425,Lisy Christl,1,1964-08-29,,[],Costume & Make-Up,"München, Germany",0.597,
946,person,nm0946765,Janty Yates,1,1950-01-01,,[],Costume & Make-Up,"London, England, UK",3.567,"Janty Yates (born 1950) is a British costume designer for film and television. In 2001, she won the Academy Award for Best Costume Design for the 2000 film Gladiator.  Janty Yates worked in the fashion industry prior to her career in film and television. Yates' first credited work was in the wardrobe department on the 1981 film Quest for Fire.] Her first credited role as a costume designer was for the 1993 British comedy Bad Behavior, and she worked on a further six films in that role for the rest of the decade.  In 2000, her work on Ridley Scott's Gladiator earned her her first career awards, including the Academy Award for Best Costume Design, and the Las Vegas Film Critics Society award for Best Costume Design, as well as nominations for a BAFTA Award for Best Costume Design and Satellite Award for Best Costume Design. In 2005, she received Best Costume Design nominations from the Costume Designers Guild and Satellite Awards for the 2004 period film De-Lovely. The following year she received her first Goya Award nomination and her third Satellite award nomination for Best Costume Design for Kingdom of Heaven.  In 2006, Yates was one of 120 people invited to join the Academy of Motion Picture Arts and Sciences.  Yates is a frequent collaborator with Scott, having worked on six films with him in addition to Gladiator, including: Hannibal (2001); Kingdom of Heaven (2005); American Gangster (2007); Body of Lies (2008); Robin Hood (2010), for which she received a Saturn Award nomination and her fourth Satellite Award nomination; and Prometheus (2012). Her most recent film with Scott is the Sci-Fi adventure, The Martian."
1324461,person,nm0189366,David Crossman,2,1970-02-12,,['Dave Crossman'],Costume & Make-Up,"London, England, UK",3.006,
17992,person,nm0537972,Tod A. Maitland,2,,,"['Tod Maitland', 'Todd Maitland', 'Todd A. Maitland']",Sound,,4.569,
1416153,person,nm0843219,Donald Sylvester,2,,,['Don Sylvester'],Sound,,1.201,
1367505,person,nm0135242,Ted Caplan,0,,,[],Sound,,2.237,
113073,person,nm0557338,Paul Massey,2,1958-02-10,,[],Sound,"London, England, UK",1.238,Paul Massey (born 10 February 1958) is an English sound engineer working based in Southern California. He has been nominated for ten Academy Awards in the category Best Sound. He has worked on 200-plus films since 1982. He won the Academy Award for Best Sound Mixing in 2019 for Bohemian Rhapsody along with John Casali and Tim Cavagin. In 2022 Massey received the Cinema Audio Society’s Career Achievement Award at the 58th annual CAS Awards.
113046,person,nm0316102,David Giammarco,0,,,['Dave Giammarco'],Sound,,0.923,
1416947,person,nm0424163,Gareth John,2,,,[],Sound,,1.631,
1341403,person,nm0455185,Richard King,2,,,[],Sound,"Tampa, Florida, USA",2.707,"Richard King is an American film sound designer and editor who has worked on over 70 films. A native of Tampa, Florida, he graduated from the University of South Florida with a BFA in painting and film. He has won Academy Awards for Best Sound Editing for the films Master and Commander: The Far Side of the World (2003), The Dark Knight (2008), Inception (2010), and Dunkirk (2017). He was also nominated for War of the Worlds (2005), Interstellar (2014), Oppenheimer (2023), and Maestro (2023). He has won BAFTA awards for Master and Commander: The Far Side of the World (2003), Inception (2010), and Dunkirk (2017) and eight MPSE awards for Best Sound Editing & Design, as well as the MPSE Career Achievement Award (2016).  Description above from the Wikipedia article Richard King, licensed under CC-BY-SA, full list of contributors on Wikipedia."
16177,person,nm0058897,Ron Bartlett,2,,,['Ronald Bartlett'],Sound,,3.514,"Ron Bartlett is a sound mixer who was nominated at the 85th Academy Awards for the film Life of Pi. He was nominated in the category of Best Sound Mixing, he shared his nomination with Doug Hemphill and Drew Kunin. He was nominated again in the same category at the 90th Academy Awards for his work in Blade Runner 2049, along with Doug Hemphill and Mac Ruth.  Bartlett won an Academy Award in the category Best Sound for the film Dune.[2] He has produced sound on over 150 films since 1985.  Bartlett began his career in the film industry in 1985 and has since worked on over 150 films. His early work included contributions to notable films such as Blade Runner and Delta Force. His expertise in sound mixing and design quickly established him as a sought-after professional in the industry.  Bartlett has been recognized for his exceptional work in sound mixing. He was nominated for an Academy Award for Best Sound Mixing for Life of Pi at the 85th Academy Awards, sharing the nomination with Doug Hemphill and Drew Kunin. He received another nomination in the same category for Blade Runner 2049 at the 90th Academy Awards, alongside Doug Hemphill and Mac Ruth. Bartlett won the Academy Award for Best Sound for his work on Dune. His contributions to the film were widely praised for their innovation and excellence.  Ron Bartlett is known for his meticulous attention to detail and innovative approach to sound design like in works such as Heat, which used real gunfire for the final mix.[4] His work has had a significant impact on the film industry, influencing both peers and aspiring sound engineers.  Description above from the Wikipedia article Ron Bartlett, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1377220,person,nm0376153,Doug Hemphill,2,,,"['Doug M. Hemphill', 'D.M. Hemphill']",Sound,,1.877,
1738865,person,nm1052723,Erwan Kerzanet,2,,,[],Sound,,0.433,
1367815,person,nm0222862,Aymeric Devoldère,2,,,[],Sound,,0.692,
1720297,person,nm5687717,Maxence Dussère,0,,,[],Sound,,0.001,
1407213,person,nm0392652,Cyril Holtz,2,1968-10-11,,['Cyril Holz'],Sound,"Boulogne-Billancourt, Hauts-de-Seine, France",2.581,
1497556,person,nm4069968,Niels Barletta,2,,,[],Sound,,0.682,
1327029,person,nm1536532,Simon Hayes,2,,,[],Sound,London,2.337,"Simon Hayes is a British sound engineer. Hayes won an Academy Award for Best Sound at the 85th Academy Awards for his work on Les Misérables. He won a BAFTA for Best Sound for the same film. In 2022, the 94th Academy Awards included Hayes as a nominee for Best Sound Mixing for his work on No Time to Die.  After starting work as a runner for a commercials production company when he was 16 years old, Simon Hayes moved into the sound department as an assistant and then boom operator before mixing his first feature film, Lock, Stock and Two Smoking Barrels, at the age of 27. Hayes was the production sound mixer for the 2012 epic period musical film Les Misérables, for which the Academy of Motion Picture Arts and Sciences awarded him the Oscar for Best Sound Mixing at the 85th Academy Awards, alongside Andy Nelson and Mark Paterson. The director, Tom Hooper, required all singing in the film to be recorded live, which was widely deemed to be impracticable. Hayes and his team undertook complex recording, editing, and mixing processes to achieve Hooper's aim. They captured recordings of the actors amidst loud film sets, edited the vocals, then overdubbed the orchestration.  Description above from the Wikipedia article Simon Hayes, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1342656,person,nm0637810,Nancy Nugent,1,,,"['Nancy Kyong Nugent', 'Nancy Nugent Title']",Sound,,1.259,
1338976,person,nm0625144,Andy Nelson,2,,,[],Sound,UK,5.638,"Andy Nelson is a British re-recording mixer and sound engineer working in Los Angeles, California, United States. He has won two Academy Awards for Best Sound and has been nominated 24 times. He has worked on over 150 films since 1980. In addition to the Academy Awards, Nelson has won five BAFTA Awards for Best Sound and has been nominated for eight more in the same category. He was awarded the Australian Centenary Medal in the Queen's 2001 New Year Honours List for his services to Australian society and Australian film production.  Description above from the Wikipedia article Andy Nelson, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1345594,person,nm1308738,John Marquis,0,,,[],Sound,,2.019,
42267,person,nm0858378,Randy Thom,2,1951-08-21,,"['David Randall Thoms', 'David Randall Thom', 'Randall Thom', '兰迪·汤姆']",Sound,"Shreveport, Louisiana, USA",4.799,"David Randall Thom (born August 21, 1951) is an American sound designer and the director of sound design at Skywalker Sound.  Thom started his film career by phone calls to Walter Murch, who invited him to visit a re-mix of American Graffiti. Thom introduced himself to Murch, Ben Burtt, and Mark Berger, and he said he had been working for a radio station in Berkeley and wanted to work in film sound.  Description above from the Wikipedia article Randy Thom, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1561360,person,nm1014073,Brian Chumney,2,,,[],Sound,,2.334,
138618,person,nm0729886,Gary Rizzo,2,1972-01-31,,"['Gary A. Rizzo', 'Garry Rizzo', 'Garry A. Rizzo', 'Gary A. Rizzo C.A.S.', 'Gary A. Rizzo CAS', 'ゲイリー・A・リッツオ']",Sound,"New Jersey, USA",3.702,"Gary Rizzo (born January 31, 1972) is an American re-recording mixer. He studied audio engineering at Full Sail University and works at Lucasfilm's Skywalker Sound. He has won two Academy Awards for Best Sound Mixing and nominated for another three. He has worked on more than 200 films since 1994.  Description above from the Wikipedia article Gary Rizzo, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1445838,person,nm1396496,Leff Lefferts,2,,,[],Sound,,1.825,
1635482,person,nm0002514,Michael Marino,0,,,[],Costume & Make-Up,,0.624,
1329385,person,nm1404648,David Presto,0,,,[],Costume & Make-Up,,0.506,
1533174,person,nm0816504,Jean-Christophe Spadaccini,2,,,[],Crew,,0.536,
1645436,person,nm0924675,David White,2,,,[],Costume & Make-Up,,0.132,
1393490,person,nm0516365,Traci Loader,0,,,[],Costume & Make-Up,,0.927,
1620820,person,nm1031952,Pierre Olivier Persin,2,1974-04-15,,[],Costume & Make-Up,"Aulnay-sous-Bois, Seine-Saint-Denis, France",2.779,
2337560,person,nm1213050,Stéphanie Guillon,1,1971-06-14,,[],Costume & Make-Up,"Boulogne-Billancourt, Hauts-de-Seine, France",2.551,
1430408,person,nm0360470,Frances Hannon,0,,,[],Costume & Make-Up,,0.618,
1437621,person,nm2942968,Sarah Nuth,0,,,[],Costume & Make-Up,,0.688,
1711289,person,nm11771045,Daniel Blumberg,2,1990-01-01,,[],Sound,,1.079,"Daniel Blumberg is an English artist, musician, songwriter, and composer from London who works in drawing, improvisation, song form, and film. For his work on The Brutalist, Blumberg earned a nomination for the Academy Award for Best Original Score.  Description above from the Wikipedia article Daniel Blumberg, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1023809,person,nm2890617,Volker Bertelmann,2,1966-10-11,,['Hauschka'],Sound,"Kreuztal, North Rhine-Westphalia, Germany",1.367,"Volker Bertelmann, also known as Hauschka, is an Academy Award-nominated composer, pianist and experimental musician. In 2016, Bertelmann collaborated with Dustin O'Halloran on the score for Garth Davis' Lion, which was nominated for an Academy Award, a Golden Globe and a BAFTA for Best Original Score. Since then, he has gone on to score numerous film and TV projects, among which Baltasar Kormákur's Adrift (2018), HBO mini-series Gunpowder (2018) and Showtime's Emmy-nominated TV series Patrick Melrose. Bertelmann is set to score the upcoming feature The Art of Racing in the Rain, based on the best-selling novel by Garth Stein. Beyond his work as a film composer, Bertelmann has gained recognition as a recording artist through his compositions for the prepared piano. In 2018, he signed a record deal with Sony Masterworks and he will release his first record on the label in early 2019."
2006056,person,nm4711393,Clément Ducol,2,,,[],Sound,,0.439,
2416824,person,nm1722079,Camille,1,1978-03-10,,['Camille Dalmais'],Sound,"Paris, France",0.148,"Camille Dalmais (born 10 March 1978), better known by her mononym Camille, is a French singer and occasional actress.  Camille was born and raised in Paris. Her mother was an English-language teacher and her father, Hervé Dalmais, was a musician. As a teenager, she studied ballet and developed an interest in bossa nova music and American stage musicals. She attended the prestigious Lycée International de Saint Germain-en-Laye, where she obtained her baccalaureate in literature. Thanks to her mother being an English teacher, Camille speaks English fluently as well as her native French. She performed her first original song ""Un Homme Déserté"" at the age of sixteen while attending a wedding. In the early 2000s, while performing at jazz clubs in Paris, Camille made her acting debut in the film Les Morsures de l'aube (by Antoine de Caunes; with Asia Argento and Guillaume Canet). She also contributed to the song ""La Vie la Nuit"" in its soundtrack.  She attended Sciences Po Paris just before beginning her music career.  In early 2002, Camille signed a recording contract with Virgin Records. She released her first studio album Le Sac des Filles. In 2004, she began working with Marc Collin and his band Nouvelle Vague, which incorporates new wave and bossa nova music. She contributed vocals to the songs ""Too Drunk to Fuck"", ""In a Manner of Speaking"", ""The Guns of Brixton"", and ""Making Plans for Nigel"" on their first album.  In 2005, she released the album Le Fil, which was produced in collaboration with English producer MaJiKer. This album incorporated an avant-garde concept – a string, or thread (""le fil""), which was a drone that persisted throughout the entire course of the album. All of the songs on this album are based on the exploration of the voice, with only a double bass, bass guitar, guitar, trombone, percussion, or keyboard as accompanying instruments. Le Fil quickly became certified gold. The song ""Ta Douleur"" was voted 26th in Australia's Triple J Hottest 100, 2006.  In June 2007, Camille performed Benjamin Britten's A Ceremony of Carols and a new a cappella work God is sound (The 12 World Prayers) at L'église Saint-Eustache, Paris.  Camille's song ""1, 2, 3"" from Le Sac des Filles was used in the television ad for Cacharel's Promesse perfume starring Laetitia Casta and Matthew Avedon. Her song ""Waves"" was used in Perrier's ""Melting"" television ad.  Also in 2007, she contributed to the soundtrack of Pixar's Ratatouille, with the song entitled ""Le Festin"". Additionally, she provides the European French dub voice of Colette in Ratatouille.  Camille's album Music Hole was released on 7 April 2008, again produced in collaboration with MaJiKer. Music Hole was recorded and mixed by Valgeir Sigurdsson. The first single from the album, ""Gospel with No Lord"", was released for online download on 11 February 2008, along with another new song from the album entitled ""Money Note"".  Her song, ""Ta douleur"" was featured on the American television program Saturday Night Live. The original sketch aired in October 2010 titled ""Les jeunes de Paris"" hosted by actress Emma Stone. ...  Source: Article ""Camille (French singer)"" from Wikipedia in English, licensed under CC-BY-SA 3.0."
11098,person,nm0694173,John Powell,2,1963-09-18,,[],Sound,"London, England",6.565,"John Powell is an English composer best known for his film scores. He has been based in Los Angeles since 1997 and has composed the scores to over 70 feature films. He is best known for composing scores for films, including Face/Off, the Bourne film series, the Happy Feet films, United 93, X-Men: The Last Stand, Wicked and its sequel, Evolution, Dr. Seuss' The Lorax, Migration, Drumline, Hancock, The Call of the Wild, Bolt, eight Blue Sky Studios films, and nine DreamWorks Animation films.  His work on Happy Feet, Ferdinand, and Solo: A Star Wars Story has earned him three Grammy nominations. He was nominated for an Academy Award for How to Train Your Dragon.  Powell was a member of Hans Zimmer's music studio, Remote Control Productions, and has collaborated frequently with other composers from the studio, including Harry Gregson-Williams on Antz, Chicken Run, and Shrek and Zimmer himself on Chill Factor, The Road to El Dorado, and the first two Kung Fu Panda films.  He has also collaborated with film directors such as Carlos Saldanha, Dean DeBlois, Chris Sanders, Benjamin Renner, Chris Renaud, George Miller, John Woo, Ron Underwood, Doug Liman, Charles Stone III, Simon Otto, Jared Hess, and Paul Greengrass.  Description above from the Wikipedia article John Powell (film composer), licensed under CC-BY-SA, full list of contributors on Wikipedia."
42910,person,nm0777451,Stephen Schwartz,2,1948-03-06,,"['Стівен Шварц', 'Stephen Lawrence Schwartz']",Writing,"New York City, New York, USA",3.833,"Stephen Schwartz (born March 6, 1948) is an American musical theatre composer and lyricist. In a career spanning over five decades, Schwartz has written hit musicals such as Godspell (1971), Pippin (1972), and Wicked (2003). He has contributed lyrics to a number of successful films, including Pocahontas (1995), The Hunchback of Notre Dame (1996), The Prince of Egypt (1998, music and lyrics), Enchanted (2007), and Disenchanted (2022).  Schwartz has earned numerous accolades, including three Grammy Awards, three Academy Awards, and a Golden Globe Award. He has received nominations for six Tony Awards and a Laurence Olivier Award. He received the Tony Award's Isabelle Stevenson Award in 2015.  Description above from the Wikipedia article Stephen Schwartz, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1802871,person,nm3929283,Kris Bowers,2,1989-04-05,,['Kristopher Bowers'],Sound,"Los Angeles, California, USA",4.676,"Kristopher Bowers (born April 5, 1989) is an American composer, pianist and documentary director. He has composed scores for films, including Green Book, King Richard, and The Color Purple, and television series, among them Bridgerton, Mrs. America, Dear White People, and When They See Us.  Bower is a recipient of the 2024 Oscar for Best Documentary Short film for The Last Repair Shop and a Daytime Emmy Award for Outstanding Music Direction and Composition for Amazon Prime's adaptation of The Snowy Day. He has also garnered multiple nominations at the Primetime Creative Arts Emmy Awards, Academy Awards (Best Documentary Short Subject for A Concert Is A Conversation) Grammy Awards and Critics' Choice Awards."
11370,person,nm0005056,Elton John,2,1947-03-25,,"['Reginald Kenneth Dwight', ' Elton Hercules John', 'Sir Elton John', '엘튼 존', 'エルトン・ジョン']",Acting,"Pinner, Middlesex, England, UK",9.437,"Elton John is an English singer, pianist and composer.  He has made appearances in numerous films such as ""Born to Boogie"" (1972) with Marc Bolan and Ringo Starr;  ""Tommy"" (1975) as the Pinball Wizard; ""Spice World"" (1997); ""The Country Bears"" (2002). And in the autobiographies ""Elton John: Tantrums & Tiaras"" (1997) and ""Elton John: Me, Myself & I"" (2007)."
1395597,person,nm1848488,Brandi Carlile,1,1981-06-01,,[],Acting,,2.057,
1400160,person,nm0005479,Bernie Taupin,2,1950-05-22,,[],Acting,"Sleaford, Lincolnshire, England, UK",1.702,
1234405,person,nm0005534,Diane Warren,1,1956-09-07,,['Diane Eve Warren'],Acting,"Van Nuys, California, USA",1.129,
1415487,person,nm0053146,Eric Barba,2,,,[],Visual Effects,,0.535,"Eric Barba is a visual effects supervisor for television, film, and commercial advertising.  After studying at the Art Center College of Design, Barba began his career at Steven Spielberg's Amblin Imaging as a digital artist on SeaQuest 2032 and Sliders. In 1996, he joined Digital Domain as a digital artist on The Fifth Element before working his way to CG supervisor on Supernova and finally to visual effects supervisor for David Fincher's Zodiac.  Barba earned a reputation for high-end visual effects, working closely with directors like Fincher and Joseph Kosinski on film and advertising projects and directing commercials for Nike, American Express, and Honda.  He won the 81st Academy Awards for the film The Curious Case of Benjamin Button, in the Best Visual Effects category. He shared his Oscar with Craig Barron, Burt Dalton and Steve Preeg.  In 2013, Barba was promoted to Chief Creative Office/Senior Visual Effects Supervisor at Digital Domain 3.0, the latest iteration of the visual effects studio. Barba continued to oversee the company's Los Angeles studio until leaving Digital Domain to operate as a freelance visual effects supervisor in 2015.  Description above from the Wikipedia article Eric Barba, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1418382,person,nm1652052,Daniel Macarin,2,,,[],Visual Effects,,1.966,Daniel Macarin is a visual effects supervisor at Weta FX.
1457326,person,nm1515480,Luke Millar,2,,,[],Visual Effects,,0.006,
2008872,person,nm2238085,David Clayton,2,,,[],Visual Effects,,0.66,
1458095,person,nm1981800,Keith Herft,0,,,[],Crew,,0.001,
1560423,person,nm0835934,Peter Stubbs,0,,,[],Visual Effects,,0.635,
1982162,person,nm0995902,Paul Lambert,2,,,[],Visual Effects,UK,0.081,"Paul Lambert is an English visual effects supervisor at Wylie Co. He has won three Academy Awards for Best Visual Effects: one for the 2017 film Blade Runner 2049 at the 90th Academy Awards, one for the 2018 film First Man at the 91st Academy Awards., and his recent one in 2022, at the 94th Academy Awards, for his work on Dune."
3148018,person,nm2133637,Stephen James,2,,,[],Visual Effects,,1.132,"Stephen James is an Emmy Award-winning VFX Supervisor at DNEG Vancouver. Stephen previously worked with Denis Villeneuve as a VFX Supervisor on the Academy Award®-winning ""Dune: Part One."" Stephen continued to work with Villeneuve on the highly regarded sequel, ""Dune: Part Two,"" where he oversaw a worldwide VFX team spanning 1000 shots. Stephen was also recently overseeing part of DNEG's work on ""Furiosa,"" a play by George Miller.  Stephen oversaw the visual effects work on ""The Last of Us: Season 1,"" for which he won an Emmy for ""Outstanding Special Visual Effects in a Season or a Movie"" and a VES Award for ""Outstanding Visual Effects in a Photoreal Episode.""  He previously served as an on-set and DFX supervisor for ""Fast & Furious Presents: Hobbs & Shaw"" and as a VFX supervisor for David Leitch's action movie ""Bullet Train.""Born in Vancouver, Canada, Stephen began working at DNEG London in 2005. He has a foundation in composition and has dedicated his professional life to developing and teaching the craft. His most recent position was composing supervisor for Blade Runner 2049, which won an Academy Award®."
1545987,person,nm2399047,Rhys Salcombe,0,,,[],Crew,,0.182,
1530231,person,nm0275382,Gerd Nefzer,2,1965-07-05,,['Gerd Feuchter'],Visual Effects,"Schwäbisch Hall, Germany",1.132,Gerd Nefzer is a German special effects artist. He was co-awarded an Academy Award for Best Visual Effects for his work as special effects supervisor on Blade Runner 2049.
1418397,person,nm0935445,Erik Winquist,2,1975-01-02,,[],Visual Effects,"Evanston, Illinois, USA",0.635,"Erik Winquist (born January 2, 1975) is an American-New Zealander visual effects supervisor. He is best known for his work on three prominent film franchises featuring large computer-generated animal effects: Peter Jackson's King Kong (2005), Planet of the Apes prequel films, and Rampage (2018).  Erik Winquist was nominated at the 87th Academy Awards in the category of Best Visual Effects. He was nominated for an Academy Award, along with Daniel Barrett, Dan Lemmon, and Joe Letteri, for the film Dawn of the Planet of the Apes. They led a team of roughly 850 people who designed and created all the apes, the digital set extensions, environments, and the effects for the film. Winquist handled pre-production and second-unit photography.  He also received a BAFTA nomination for Dawn of the Planet of the Apes in the same year.  Description above from the Wikipedia article Erik Winquist, licensed under CC-BY-SA, full list of contributors on Wikipedia."
3132841,person,nm0881359,Stephen Unterfranz,2,,,['Steve Unterfranz'],Visual Effects,,0.001,
1418384,person,nm0832737,Paul Story,0,,,[],Visual Effects,,1.652,
1377225,person,nm0375666,Pablo Helman,2,1959-07-05,,[],Visual Effects,"Buenos Aires, Argentina",0.806,"Pablo Helman (born July 5, 1959) is an Argentine visual effects supervisor. He was nominated for three Academy Awards for his work on the films Star Wars: Episode II – Attack of the Clones (2002), War of the Worlds (2005) and The Irishman (2019)."
1327028,person,nm1000834,Jonathan Fawkner,2,,,[],Visual Effects,,0.916,"Jonathan Fawkner is a visual effects artist.  He was nominated at the 87th Academy Awards, the 90th Academy Awards, and the 94th Academy Awards in the Best Visual Effects category for his work on the films Guardians of the Galaxy, Guardians of the Galaxy Vol. 2, and No Time to Die.  Description above from the Wikipedia article Jonathan Fawkner, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1461612,person,nm1874068,David Shirk,0,,,[],Visual Effects,,0.265,
29611,person,nm0179274,Paul Corbould,2,,,[],Visual Effects,,2.376,"Paul Corbould (/ˈkɔːrboʊld/) is a British special effects supervisor best known for his work on major blockbuster films such as Children of Men (2006), Captain America: The First Avenger (2011), Thor: The Dark World (2013), and most recently Guardians of the Galaxy (2014). He is a brother of Oscar-winning special effect supervisors Chris Corbould and Neil Corbould.  For his work in Guardians of the Galaxy, he achieved critical success and received his first Best Visual Effects nomination at the 87th Academy Awards, which he shared with Stephane Ceretti, Jonathan Fawkner, and Nicolas Aithadi. He was nominated at the 68th British Academy Film Awards in the same category with Stephane, Jonathan, and Nicolas.  Description above from the Wikipedia article Paul Corbould, licensed under CC-BY-SA, full list of contributors on Wikipedia."
3554638,person,nm10340152,伊藤诗织,1,,,[],Acting,日本神奈川县,0.001,"Shiori Ito is a journalist, writer, and documentary filmmaker."
1409382,person,nm3552229,Eric Nyari,2,1981-10-20,,[],Production,,0.001,
1396806,person,nm4527585,Aniela Sidorska,0,,,[],Visual Effects,,0.284,
11711,person,nm0243462,Paula DuPré Pesmen,0,,,"['Paula DuPré Pesman', 'Paula DuPré']",Production,,0.681,
223876,person,nm1431615,Johan Grimonprez,2,,,['Йохан Гримонпре'],Directing,"Roeselare, Belgium",0.109,"Johan Grimonprez (born 1962; Roeselare) is a Belgian multimedia artist, filmmaker, and curator. He is most known for his films Dial H-I-S-T-O-R-Y (1997) which the Guardian included in its article From Warhol to Steve McQueen: a history of video art in 30 works, Double Take (2009) and Shadow World: Inside the Global Arms Trade (2016), based on the book by Andrew Feinstein. Grimonprez wrote and directed the documentary Soundtrack to a Coup d'Etat about the promise of decolonisation, the hope of the non-aligned movement and the dream of self-determination.  Grimonprez was born in 1962 in Roeselare, Belgium. After studying cultural anthropology, he went on to complete his studies in photography and mixed media at Royal Academy of Fine Arts in Ghent. Grimonprez received an MFA in Video & Mixed Media at the School of Visual Arts in New York. In 1993, Grimonprez was accepted into Whitney Museum Independent Study Program and later attended the Jan van Eyck Academy in Maastricht, Netherlands. In 1993, Grimonprez worked on the series Besmette Stad for the program Ziggurat on Belgian television.  His films are characterised by a criticism of contemporary media manipulation, described as: ""an attempt to make sense of the wreckage wrought by history."" This films ""speak to the need to see history at a distance, but at the same time to speak from inside it"". Other themes include the relationship between the individual and the mainstream image, the notion of zapping as ""an extreme form of poetry"", and the questioning of our consensus reality, which Grimonprez defines as: ""a reality that is entangled with the stories we tell ourselves in the worldview we agree on sharing."" Grimonprez claims that ""Hollywood seems to be running ahead of reality. The world is so awash in images that we related to 9/11 through images we had already projected out into the world. In a sense, fiction came back to haunt us as reality. A perpetual distraction, this illusion of abundance staged by techno-magic hid the ugly face of an info-dystopia. Images of Abu Ghraib, 9/11, swine flu, the BP Gulf oil spill and the economic crisis composed our new contemporary sublime."" Amongst Grimonprez's influences are Walter Benjamin, Jorge Luis Borges, and Don DeLillo."
4220861,person,nm4210363,Daan Milius,0,,,[],Production,,0.001,
1464053,person,nm4009159,Rémi Grellety,0,,,[],Production,,0.001,
66193,person,nm0761498,Chris Sanders,2,1962-03-12,,"['Christopher Michael Sanders', 'Christopher Michael ""Chris"" Sanders']",Directing,"Colorado Springs, Colorado, USA",8.788,"Christopher Michael ""Chris"" Sanders (born March 15, 1960) is an American film animator and voice actor best-known for co-directing and co-writing the Disney animated feature Lilo & Stitch, and providing the voice of Experiment 626 from Lilo & Stitch and Leroy from Disney's Leroy & Stitch. After being later dismissed from Walt Disney Animation Studios, Sanders went on to work for DreamWorks Animation, directing the highly acclaimed animated feature film, How to Train Your Dragon. He is currently serving as co-director on the upcoming feature, The Croods.  Description above from the Wikipedia article Chris Sanders, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1847451,person,nm1915863,Jeff Hermann,2,,,['Jeffrey Paul Hermann'],Production,,2.599,
1328012,person,nm6478535,Gints Zilbalodis,2,1994-01-01,,[],Directing,"Riga, Latvia",8.654,"Gints Zilbalodis (born in 1994) is a Latvian filmmaker and animator. His fascination for filmmaking began at an early age watching classic films and making shorts and commercials. He has made 7 films in various mediums including hand-drawn animation, 3D animation and live- action and often mixing their characteristic aesthetics. He's currently working on a new animated short film."
1130169,person,nm1054433,Ron Dyens,2,,,[],Production,,0.466,"In 1999, Ron Dyens became the manager of the cinema l'Archipel Paris Ciné (2 auditoriums). Meanwhile he founded Sacrebleu Productions, a film production company. About fifty short films have been produced since then and have been selected in more than one thousand national and international festivals. Sacrebleu Production received prestigious honours such as: Palme d'Or in Cannes in 2010 for ""Barking Island"", the Cesar for the best short animated film ""Sunday Lunch"" (2016) the Procirep Awards of the best short films producer in Clermont Ferrand in 2010 and of the best Animation TV producer in 2013, a nomination to the Academy Awards 2011 for ""Madagascar, A Journey Diary"", two Annecy crystal awards for Tram & Man on the Chair... Moreover, two animated short films have been selected for Cannes 2014 at the Semaine de la critique and the Quinzaine des réalisateurs, one at the official Competition in 2015 and one at the Semaine de la Critique in 2016. Sacrebleu completed the production of the series ""Faces from places"" in 2013, a collection of 20 animated journey diaries co-produced with Arte. Sacrebleu produced in 2010 a feature documentary film ""Free radicals, a history of experimental cinema"", released in France (Niz) and in the United States (Kino Lorber). In 2016, the animation feature film Long Way North, directed by Rémi Chayé, was released in a dozen of countries. It received the Audience Award in Annecy in 2015. 250 000 spectators have seen the film in theaters in France. Sacrebleu Productions produces Rémi Chayé's new film, and also have other feature films projects in development. Alongside his production activity, Ron Dyens directed five short films, which were selected in more than three hundred festivals as in Cannes, Clermont-Ferrand, Brest..."
182001,person,nm1626375,Kelsey Mann,2,,,['Келсі Манн'],Directing,,4.775,
