tmdb_id;tmdb_type;imdb_id;Name;Gender;Birthday;Deathday;AKA;Department;Place_birth;Popularity;Biography
21007.0;person;nm1706767;Jonah Hill;2;1983-12-20;;['조나 힐', 'Jonah Hill Feldstein', 'Τζόνα Χιλ', 'Джона Гілл', 'Джона Хилл', '喬納·希爾'];Acting;Los Angeles, California, USA;52.529;Jonah Hill Feldstein (born December 20, 1983) is an American actor, comedian, screenwriter, producer and director. He is known for his comedic roles in films including Superbad (2007), Knocked Up (2007), 21 Jump Street (2012), This Is the End (2013), and 22 Jump Street (2014). For his performances in Moneyball (2011) and The Wolf of Wall Street (2013), he was nominated for the Academy Award for Best Supporting Actor.  Hill ranked 28th on Forbes magazine's list of highest-paid actors from June 2014 to June 2015, at $16 million. In 2020, he was found to have sworn on film more than any other actor. As a screenwriter, he contributed to the stories of 21 Jump Street, 22 Jump Street, Sausage Party and Why Him? In 2018, he starred in the Netflix dark comedy miniseries Maniac and made his directorial debut with the film Mid90s. He also wrote the screenplay for Mid90s.  Hill has provided voices for the animated films Horton Hears a Who! (2008), Megamind (2010), How to Train Your Dragon (2010–2019), The Lego Movie (2014), and The Lego Movie 2: The Second Part (2019).
6944.0;person;nm0818055;Octavia Spencer;1;1970-05-25;;['Octavia L. Spencer', 'Octavia Spenser', 'Октавія Спенсер', 'Октавія Ленора Спенсер', 'Οκτάβια Σπένσερ', 'Октавия Спенсер', '옥타비아 스펜서', 'Octavia Lenora Spencer', '奧塔薇亞·史班森'];Acting;Montgomery, Alabama, USA;47.024;Octavia Lenora Spencer (born May 25, 1970) is an American actress, author, and producer. She is the recipient of several accolades, including an Academy Award, a British Academy Film Award, a Golden Globe Award, and three Screen Actors Guild Awards. She is one of two black actresses to have received three Academy Award nominations, the first black actress to receive two consecutive Academy Award nominations in back-to-back years, and the first black actress to receive an Academy Award nomination after previously winning.
82923.0;person;nm0067367;Bérénice Bejo;1;1976-07-07;;['베레니스 베조'];Acting;Buenos Aires, Argentina;12.821;Bérénice Bejo (born July 7, 1976 in Buenos Aires) is a French - Argentine actress, best known for her role in The Artist (2011), for which she received a nomination for Best Supporting Actress at the Academy Awards and won her the César Award for Best Actress. She also won Best Actress at the Cannes Film Festival in 2013 for her performance in The Past.
83002.0;person;nm1567113;Jessica Chastain;1;1977-03-24;;"['جيسيكا شاستاين', '제시카 채스테인', 'ジェシカ・チャステイン', '杰西卡·查斯坦', '제시카 차스테인', 'Jessica Michelle Chastain', '劳模姐', 'ჯესიკა ჩესტეინი', ""ג'סיקה מישל צ'סטיין"", '潔西卡·雀絲坦']";Acting;Southern California, California, USA;51.995;Jessica Michelle Chastain (born March 24, 1977) is an American actress and film producer. Known for her roles in films with feminist themes, she has received various accolades, including an Academy Award, a Golden Globe Award, in addition to nominations for two British Academy Film Awards. Time magazine named her one of the 100 most influential people in the world in 2012.  Born and raised in Sacramento, California, Chastain developed an interest in acting from an early age. In 1998, she made her professional stage debut as Shakespeare's Juliet. After studying acting at the Juilliard School, she was signed to a talent holding deal with the television producer John Wells. She was a recurring guest star in several television series, including Law & Order: Trial by Jury. She also took on roles in the stage productions of Anton Chekhov's play The Cherry Orchard in 2004 and Oscar Wilde's tragedy Salome in 2006.  Chastain made her film debut in the drama Jolene (2008), and gained wide recognition for her starring roles in the dramas Take Shelter (2011) and The Tree of Life (2011). Her performance as an aspiring socialite in The Help (2011) earned her a nomination for the Academy Award for Best Supporting Actress. In 2012, she won a Golden Globe Award and received a nomination for the Academy Award for Best Actress for playing a CIA analyst in the thriller Zero Dark Thirty. Chastain made her Broadway debut in a revival of The Heiress in the same year. Her highest-grossing releases came with the science fiction films Interstellar (2014) and The Martian (2015), and the horror film It Chapter Two (2019), and she continued to receive critical acclaim for her performances in the dramas A Most Violent Year (2014), Miss Sloane (2016), Molly's Game (2017) and The Good Nurse (2022). For her portrayal of Tammy Faye in the biopic The Eyes of Tammy Faye (2021), which she also produced, Chastain won the Academy Award for Best Actress.  In television, Chastain starred in drama miniseries Scenes from a Marriage (2021) and George & Tammy (2022). For the latter, she won a SAG Award. Her performance also garnered her nominations for a Primetime Emmy Award and a Golden Globe Award.  Chastain is the founder of the production company Freckle Films, which was created to promote diversity in film. She is vocal about mental health issues, as well as gender and racial equality. She is married to fashion executive Gian Luca Passi de Preposulo, with whom she has two children.  Description above from the Wikipedia article Jessica Chastain, licensed under CC-BY-SA, full list of contributors on Wikipedia.
55536.0;person;nm0565250;Melissa McCarthy;1;1970-08-26;;['Melissa Ann McCarthy', '멀리사 매카시', 'เมลิสซา แมคคาร์ธี', 'Мелісса Маккарті', 'ماليسا ماكارثي', 'Μελίσα Μακάρθι', '멜리사 맥카시'];Acting;Plainfield, Illinois, USA;34.957;Melissa Ann McCarthy (born August 26, 1970) is an American actress, comedian, producer, writer, and fashion designer. She is the recipient of numerous accolades, including two Primetime Emmy Awards, and nominations for two Academy Awards and two Golden Globe Awards. McCarthy was named by Time as one of the 100 most influential people in the world in 2016, and she has been featured multiple times in annual rankings of the highest-paid actresses in the world. In 2020, The New York Times ranked her #22 in its list of the 25 Greatest Actors of the 21st Century.  McCarthy began appearing in television and film in the late 1990s and first gained recognition for her role as Sookie St. James on the television series Gilmore Girls (2000–2007). She played Dena on the ABC sitcom Samantha Who? (2007–2009) before starring as Molly Flynn on the CBS sitcom Mike & Molly (2010–2016), for which she received the Primetime Emmy Award for Outstanding Lead Actress in a Comedy Series in 2011. McCarthy's appearances as a host on Saturday Night Live led to a win for the Primetime Emmy Award for Outstanding Guest Actress in a Comedy Series in 2017.  McCarthy gained critical acclaim for her performance in the comedy film Bridesmaids (2011), receiving a nomination for the Academy Award for Best Supporting Actress. She went on to star in several commercially successful comedies, including Identity Thief (2013), The Heat (2013), Tammy (2014), St. Vincent (2014), Spy (2015), and The Boss (2016). In 2018, McCarthy received critical acclaim for her portrayal of writer Lee Israel in the biographical film Can You Ever Forgive Me? (2018), earning a nomination for the Academy Award for Best Actress.  McCarthy and her husband Ben Falcone are the founders of the production company On the Day Productions, under which they have collaborated on several comedy films. In 2015, she launched her own clothing line for plus-sized women, named Melissa McCarthy Seven7, and she received a motion picture star on the Hollywood Walk of Fame.
67717.0;person;nm0371890;Michel Hazanavicius;2;1967-03-29;;['Мишель Хазанавичус'];Directing;Paris, France;8.521;"Michel Haznavicius (born 29 March 1967) is a French film director, producer and screenwriter best known for his spy movie parodies OSS 117: Cairo, Nest of Spies and OSS 117: Lost in Rio, both of which star Jean Dujardin. His 2011 film The Artist competed for the Palme d'Or at the 2011 Cannes Film Festival but lost to The Tree of Life. Dujardin though won the best actor prize at Cannes for his role in The Artist.  Hazanavicius was born in Paris. His family is Jewish, and originally from Lithuania. His grandparents were from both Poland and Lithuania and settled in France in the 1920s. Before directing films, Hazanavicius worked in television, beginning with the Canal+ channel, where he started as a director in 1988. He began directing commercials for companies such as Reebok and Bouygues Telecom, and then, in 1993, he made his first feature-length film, La Classe américaine, for television. The film, co-directed with Dominique Mézerette, consisted entirely of footage taken from various films produced by the Warner Bros. studio, re-edited and dubbed into French. In 1997, Hazanavicius directed his first short film, Echec au capital, and followed it up with his first theatrically released feature, Mes amis, which starred his brother, actor Serge Hazanavicius.  Seven years later, Hazanavicius wrote and directed his second feature, OSS 117: Cairo, Nest of Spies, a parody of 1960s spy movies and specifically of OSS 117, a popular character created by Jean Bruce in 1949. The $17.5 million film was a modest box office success, with $23 million worldwide receipts. A sequel, OSS 117: Lost in Rio, followed in 2009. Both films were later distributed in the United States by Music Box Films. The Artist, a black and white film without dialogue which takes place in Hollywood on the eve of sound film, screened in competition at the 2011 Cannes International Film Festival. The Artist was later released to universal acclaim. On 24 January 2012 Hazanavicius received nominations for three Oscars: the Academy Awards for Best Director, Best Original Screenplay and Best Film Editing. Hazanavicius said winning an Oscar would be ""like dreaming of going to the moon – you don't really believe it could ever happen."" Hazanavicius won the Academy Award for Best Director for The Artist, at the 84th Academy Awards. He was invited to join the Academy of Motion Picture Arts and Sciences in June 2012 along with 175 other individuals.  He contributed a section to the omnibus film The Players (Les Infidèles) starring Jean Dujardin. He then announced that his next feature film would be a remake of the 1948 Fred Zinnemann film The Search. The film stars Berenice Bejo in the Montgomery Clift role as an NGO worker helping a little boy find his family in modern-day Chechnya and was produced by Thomas Langmann. Golden Globe Award actress winner Annette Bening also stars in the film.  Hazanavicius was in a relationship with film director Virginia Lovisone, and they have two daughters together, Simone and Fantine. He is married to Bérénice Bejo, who acted in his films OSS 117: Cairo, Nest of Spies, The Artist and The Search. Hazanavicius and Bejo have two children together: Lucien and Gloria."
29654.0;person;nm0004615;Dick Smith;2;1922-06-26;2014-07-30;[];Costume & Make-Up;;10.399;
2946270.0;person;nm0470117;Franz Kraus;2;;;[];Production;;0.001;
51329.0;person;nm0177896;Bradley Cooper;2;1975-01-05;;['布莱恩·科兰斯顿', 'ブラッドリー・チャールズ・クーパー', '布拉德利·查尔斯·库珀', 'Μπράντλεϊ Τσαρλς Κούπερ'];Acting;Philadelphia, Pennsylvania, USA;42.076;"Bradley Charles Cooper (born January 5, 1975) is an American actor and filmmaker. He is the recipient of various accolades, including a British Academy Film Award and two Grammy Awards, in addition to nominations for nine Academy Awards, six Golden Globe Awards, and a Tony Award. Cooper appeared on the Forbes Celebrity 100 three times and on Time's list of the 100 most influential people in the world in 2015. His films have grossed $11 billion worldwide and he has placed four times in annual rankings of the world's highest-paid actors.  Cooper enrolled in the MFA program at the Actors Studio in 2000 after beginning his career in 1999 with a guest role in the television series Sex and the City. He made his film debut in the comedy Wet Hot American Summer (2001). He first gained recognition as Will Tippin in the spy-action television show Alias (2001–2006), and achieved minor success with a supporting part in the comedy film Wedding Crashers (2005). His breakthrough role came in 2009 with The Hangover, a critically and commercially successful comedy, which spawned two sequels in 2011 and 2013. Cooper's portrayal of a struggling writer in the thriller Limitless (2011) and a rookie police officer in the crime drama The Place Beyond the Pines (2012) drew praise from critics.  Cooper found greater success with the romantic comedy Silver Linings Playbook (2012), the black comedy American Hustle (2013), and the war biopic American Sniper (2014), which he also produced. For his work in these films, he was nominated for four Academy Awards, becoming the tenth actor to receive an Oscar nomination in three consecutive years. In 2014, he portrayed Joseph Merrick in a Broadway revival of The Elephant Man, garnering a nomination for the Tony Award for Best Actor in a Play, and began voicing Rocket Raccoon in the Marvel Cinematic Universe. In 2018, Cooper produced, wrote, directed and starred in a remake of the musical romance A Star Is Born. He earned three Oscar nominations for the film, as well as a BAFTA Award and two Grammys for his contributions to its U.S. Billboard 200 number one soundtrack and its chart-topping lead single ""Shallow"". He gained Academy Award nominations for producing Joker (2019) and Nightmare Alley (2021).  Labeled a sex symbol by the media, Cooper was named People magazine's ""Sexiest Man Alive"" in 2011. He supports several charities that help fight cancer. Cooper was briefly married to actress Jennifer Esposito, and has a daughter from his relationship with model Irina Shayk."
6968.0;person;nm0413168;Hugh Jackman;2;1968-10-12;;"[""יו מייקל ג'קמן"", 'Хʼю Джекман', 'ヒュー ジャックマン']";Acting;Sydney, New South Wales, Australia;67.179;"Hugh Michael Jackman (born October 12, 1968) is an Australian actor. Beginning in theatre and television, he landed his breakthrough role as Wolverine / Logan in the X-Men film series (2000–2017), a tenure that earned him the Guinness World Record for ""longest career as a live-action Marvel superhero"". Jackman has received a Grammy Award, a Primetime Emmy Award, and two Tony Awards. During his career, Jackman has headlined films in various genres, including the romantic comedy Kate & Leopold (2001), the action-horror Van Helsing (2004), the drama The Prestige (2006), the period romance Australia (2008), the epic musical Les Misérables (2012), the thriller Prisoners (2013), the musical The Greatest Showman (2017), the political drama The Front Runner (2018), and the crime thriller Bad Education (2019). For his role as Jean Valjean in Les Misérables, Jackman was nominated for the Academy Award for Best Actor and won the Golden Globe Award for Best Actor – Motion Picture Musical or Comedy, and for The Greatest Showman, he received a Grammy Award for Best Soundtrack Album. He also provided voice roles in the animated films Flushed Away (2006), Rise of the Guardians (2012), and Missing Link (2019). Jackman is also known for his early theatre roles in Oklahoma! in 1998 and Carousel in 2002. On Broadway, Jackman won the 2004 Tony Award for Best Actor in a Musical for his role in The Boy from Oz. In 2021 he returned to the theatre as Harold Hill in the Broadway revival of The Music Man. A four-time host of the Tony Awards, he won an Emmy Award for hosting the 2005 ceremony. He also hosted the 81st Academy Awards in 2009. Jackman was appointed a Companion of the Order of Australia in the 2019 Queen's Birthday Honours for services to performing arts and to the global community."
267962.0;person;nm0728938;Emmanuelle Riva;1;1927-02-24;2017-01-27;['Paulette Germaine Riva', 'Paulette Riva', 'Emmanuele Riva'];Acting;Cheniménil, Vosges, France;16.523;Emmanuelle Riva (February 24, 1927 – January 27, 2017) was a French actress, best known for her roles in the films Hiroshima mon amour and Amour.  In 2013, Riva won the BAFTA Award and the César Award for her lead role in Michael Haneke's Amour as Anne Laurent, and was nominated for the Academy Award for the same role.[2][3] She had previously been nominated for a BAFTA Award in 1960 for Hiroshima mon amour, and had won Best Actress at the Venice Film Festival in 1962 for Thérèse Desqueyroux.
1055235.0;person;nm4832920;Quvenzhané Wallis;1;2003-08-28;;[];Acting;Houma, Louisiana, USA;11.404;"Quvenzhané Wallis was born in Houma, Louisiana, to Qulyndreia (Jackson) Wallis, a teacher, and Venjie Wallis, Sr., a truck driver. She has one sister, Qunyquekya, and two brothers, Vejon and Venjie, Jr. ""Quven"", the first part of her name, combines the first syllables of her parents' first names. Wallis, at age five, auditioned for her very first acting job, the starring role in Beasts of the Southern Wild, even though the minimum age to be considered was six. She eventually beat out 4,000 others for the role of Hushpuppy, the indomitable child prodigy and survivalist who lives with her dying father in the backwoods bayou squalor of Louisiana. At that time, she was just six years old during the filming. Wallis is the first African-American child actor and is also the first person born in the 21st century to receive an Academy Award nomination. In May 2014, Wallis was named the face of Armani Junior, Giorgio Armani's line for children and teens. This makes her the first major child celebrity to be the face of a luxury brand."
6011.0;person;nm0359734;Michael Haneke;2;1942-03-23;;['미카엘 하네케', '迈克尔·哈内克', '미하엘 하네케', '마이클 하네케', 'Михаэль Ханеке'];Directing;Munich, Bavaria, Germany;24.126;Michael Haneke (born March 23, 1942) is a German-Austrian filmmaker and writer best known for his bleak and disturbing style. His films often document problems and failures in modern society. Haneke has worked in television‚ theatre and cinema. He is also known for raising social issues in his work. Besides working as filmmaker he also teaches directing at the Filmacademy Vienna. At the 2009 Cannes Film Festival, his film The White Ribbon won the Palme d'Or for best film, and at the 67th Golden Globe Awards the film won the Golden Globe Award for Best Foreign Language Film. He has made films in French, German and English.  Description above from the Wikipedia article Michael Haneke, licensed under CC-BY-SA, full list of contributors on Wikipedia.
223516.0;person;nm1022455;Benh Zeitlin;2;1982-10-14;;[];Directing;Manhattan, New York City, New York, USA;3.912;Born in New York City and raised in Sunnyside, Queens and then Westchester County, Benh Zeitlin began his career as a filmmaker at the tender age of 6 when he and a friend made a Batman movie. He continued making films as a child before attending Wesleyan University, where he majored in film. After graduation, Benh spent a summer in Prague working with a prominent animation artist. Returning to the U.S., he worked in a private school in Manhattan helping elementary students create short films.
21113.0;person;nm0672060;D. A. Pennebaker;2;1925-07-15;2019-08-01;['Donn Alan Pennebaker', 'D.A. Pennabaker', 'DA Pennebaker', 'Don Alan Pennebaker', 'D.A. Pennebaker', 'D. A. Pennabaker'];Directing;Evanston, Illinois, USA;1.634;Donn Alan Pennebaker (July 15, 1925 – August 1, 2019) was an American documentary filmmaker.
24803.0;person;nm0828211;George Stevens Jr.;2;1932-04-03;;['George Cooper Stevens Jr.', 'George C. Stevens Jr.', 'George Stevens Jnr.', 'George Stevens'];Production;Los Angeles, California, USA;2.803;
67767.0;person;nm0624102;Hal Needham;2;1931-03-06;2013-10-25;[];Acting;Memphis, Tennessee, USA;13.236;Hal Brett Needham (March 6, 1931 – October 25, 2013) was an American stuntman, film director, actor and writer. He is best known for his frequent collaborations with actor Burt Reynolds, usually in films involving fast cars, such as Smokey and the Bandit (1977), Hooper (1978), The Cannonball Run (1981) and Stroker Ace (1983).  In his later years, Needham moved out of stunt work, and focused his energy on the World land speed record project. In 2001, Needham received a Lifetime Achievement Award from the Taurus World Stunt Awards, and in 2012, he was awarded a Governors Award by the Academy of Motion Picture Arts and Sciences.  Description above from the Wikipedia article Hal Needham, licensed under CC-BY-SA, full list of contributors on Wikipedia
25201.0;person;nm0852041;Bill Taylor;0;;;[];Visual Effects;;0.92;
12062.0;person;nm0005076;Jeffrey Katzenberg;2;1950-12-21;;[];Production; New York City, New York, USA;7.534;Jeffrey Katzenberg (born December 21, 1950) is an American film producer and media proprietor. He became well known for his tenure as chairman of Walt Disney Studios from 1984 to 1994. After departing Disney, he was a co-founder and CEO of DreamWorks Animation, where he oversaw the production of such animated franchises as Shrek, Madagascar, Kung Fu Panda, and How to Train Your Dragon. He has since founded a new media and technology company called WndrCo and was the founder of Quibi, a defunct short-form mobile video platform.
1483222.0;person;nm0972976;Simon Clutterbuck;0;;;[];Crew;;0.117;
10297.0;person;nm0000190;Matthew McConaughey;2;1969-11-04;;['マシュー・デヴィッド・マコノヒー', 'Меттью МакКонагей', 'მეთიუ მაკკონაჰი', 'Метью Макконагі', 'Matthew David McConaughey'];Acting;Uvalde, Texas, USA;68.757;Matthew David McConaughey (born November 4, 1969) is an American actor. He first gained notice for his supporting performance in the coming-of-age comedy Dazed and Confused (1993), which was considered by many to be his breakout role. After a number of supporting roles in films including Angels in the Outfield (1994) and Texas Chainsaw Massacre: The Next Generation (1994), his breakthrough performance as a leading man came in the legal drama A Time to Kill (1996). He followed this with leading performances in the science fiction film Contact (1997), the historical drama Amistad (1997), the comedy-drama The Newton Boys (1998), the satire EDtv (1999), the war film U-571 (2000), and the psychological thriller Frailty (2001).  In the 2000s, McConaughey became best known for starring in romantic comedies, including The Wedding Planner (2001), How to Lose a Guy in 10 Days (2003), Failure to Launch (2006), Fool's Gold (2008), and Ghosts of Girlfriends Past (2009), establishing him as a sex symbol. After a two-year hiatus from film acting, McConaughey began to appear in more dramatic roles beginning with the legal drama The Lincoln Lawyer (2011). He was acclaimed for his supporting performances in Bernie (2011), Magic Mike (2012) and The Wolf of Wall Street (2013), and for his leading roles in Killer Joe (2011) and Mud (2012).  McConaughey's portrayal of Ron Woodroof, a cowboy diagnosed with AIDS, in the biopic Dallas Buyers Club (2013) earned him widespread praise and numerous accolades, including the Academy Award for Best Actor. In 2014, he starred as Rust Cohle in the first season of HBO's crime anthology series True Detective, for which he was nominated for the Primetime Emmy Award for Outstanding Lead Actor in a Drama Series. His film roles since have included Interstellar (2014), The Sea of Trees (2015), Free State of Jones (2016), Gold (2016), The Dark Tower (2017), and The Gentlemen (2019), earning varying degrees of commercial and critical success, as well as voice work in Kubo and the Two Strings (2016), Sing (2016), and Sing 2 (2021).
5294.0;person;nm0252230;Chiwetel Ejiofor;2;1977-07-10;;"['Чиветель Эджиофор', ""צ'ואיטל אג'יופור"", '切瓦特·艾乔福', '奇維托·艾吉佛', 'צ\'ואיטלו אומדי ""צ\'ואיטל"" אג\'יופור']";Acting;Forest Gate, London, England, UK;45.215;"Chiwetelu Umeadi ""Chiwetel"" Ejiofor (born on July 10, 1977) is an English actor. He attended London Academy of Music and Dramatic Art, but had to leave after a year after receiving the roll of Ens, in Steven Spielberg's historical drama, ""Amistad"". For his first leading film role in Dirty Pretty Things, he won a British Independent Film Award for best actor. He has portrayed Othello in numerous stage productions including Bloomsbury Theatre, Theatre Royal in Glasgow and Donmar Warehouse. He made his directorial debut in the short film Slapper, which he also wrote. He soon became well known after moving on to bigger roles in ""Inside Man"" (2005), ""American Gangster"" (2007), ""Children of Men"" and Steve McQueen's ""12 Years a Slave"" (2012)."
7499.0;person;nm0001467;Jared Leto;2;1971-12-26;;['Bartholomew Cubbins', 'Thirty Seconds to Mars', '30 Seconds to Mars', 'Jared Joseph Leto', 'Джаред Джозеф Лето'];Acting;Bossier City, Louisiana, USA;40.371;"Jared Joseph Leto (/ˈlɛtoʊ/; born December 26, 1971) is an American actor and musician. After starting his career with television appearances in the early 1990s, he achieved recognition for his role as Jordan Catalano on the television series My So-Called Life (1994). He made his film debut in How to Make an American Quilt (1995) and received critical praise for his performance in Prefontaine (1997).  After supporting roles in The Thin Red Line (1998), Fight Club (1999), Girl, Interrupted (1999) and American Psycho (2000), and the lead role in Urban Legend (1998), he earned critical acclaim for portraying heroin addict Harry Goldfarb in Requiem for a Dream (2000). He began focusing increasingly on music, then returned to acting with Panic Room (2002), Alexander (2004), Lord of War (2005), Lonely Hearts (2006), Chapter 27 (2007), and Mr. Nobody (2009). His performance as a transgender woman in Dallas Buyers Club (2013) earned him an Academy Award, a Golden Globe Award, and a Screen Actors Guild Award for Best Supporting Actor. He starred in Suicide Squad (2016), Blade Runner 2049 (2017), The Little Things (2021) and House of Gucci (2021), of which the latter two earned him nominations for a Golden Globe Award and Screen Actors Guild Award for Best Supporting Actor.  Leto is the lead vocalist, multi-instrumentalist and main songwriter for Thirty Seconds to Mars, a band he formed with his older brother Shannon Leto. Their debut album, 30 Seconds to Mars (2002), released to positive reviews but limited commercial success. The band achieved worldwide fame with the release of their second album A Beautiful Lie (2005). Their following releases, This Is War (2009), and Love, Lust, Faith and Dreams (2013), received further critical success, and their fifth album, America (2018), marked new commercial success. As of September 2014, they have sold over 15 million albums worldwide.  Leto is considered a method actor, known for his constant devotion to and research of his roles. He often remains completely in character for the duration of shooting schedules of his films, even to the point of adversely affecting his health. He is also known to be selective about his film roles.  Description above from the Wikipedia article Jared Leto, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1261694.0;person;nm5831542;Barkhad Abdi;2;1985-04-10;;['Μπαρκάντ Αμπντί', 'Barkhad Abdinasir Abdi'];Acting;Mogadishu, Somalia;23.736;Barkhad Abdi was born on April 10, 1985 in Mogadishu, Somalia, as Barkhad Abdinasir Abdi. He is an actor, known for Captain Phillips (2013), Eye in the Sky (2015) and Good Time (2017).
17288.0;person;nm1055413;Michael Fassbender;2;1977-04-02;;['マイケル・ファスベンダー', '마이클 패스벤더', 'مايكل فاسبندر', 'ไมเคิล ฟาสเบนเดอร์', '麥可·法斯賓達', 'Michael John Edward Fassbender', 'מייקל פסבנדר', '迈克尔·法斯宾德'];Acting;Heidelberg, Baden-Wurttemburg, Germany;65.154;Michael Fassbender (born April 2, 1977) is a German-Irish actor. He is the recipient of various accolades, including nominations for two Academy Awards, four BAFTA Awards, and three Golden Globe Awards. In 2020, he was listed at number nine on The Irish Times list of Ireland's greatest film actors.  Born in Germany to a mother from Northern Ireland and a German father, Fassbender moved to Ireland at age two. He made his feature film debut in 300 (2006). Early roles include in the HBO miniseries Band of Brothers (2001) and the Sky One fantasy drama Hex (2004–2005). Fassbender first came to prominence playing Bobby Sandsin Hunger (2008), for which he won a British Independent Film Award. Subsequent roles include the 2009 films Fish Tank and Inglourious Basterds and the 2011 films Jane Eyre and A Dangerous Method. He gained mainstream success for playing Erik Lehnsherr/MMagneto in X-Men: First Class (2011), X-Men: Days of Future Past (2014), and X-Men: Apocalypse (2016), and David 8 and Walter One in Prometheus (2012) and its sequel, Alien: Covenant (2017).  For his portrayal of a sex addict in Steve McQueen's drama Shame (2011), Fassbender won the Volpi Cup for Best Actor and was nominated for the Golden Globe and BAFTA Awards. His performance as Edwin Epps in 12 Years a Slave (2013) earned him a nomination for the Academy Award for Best Supporting Actor. He also starred in The Counsellor (2013), Frank (2014), Macbeth, and Steve Jobs (both 2015). Fassbender received another Academy Award nomination for his portrayal of the title role in the latter. After a hiatus, he starred in the action thriller film The Killer (2023).  Fassbender began competing in auto racing in 2017 with the Ferrari Challenge. As of 2023, he races in the European Le Mans Series, driving for Proton Competition. He married Swedish actress Alicia Vikander in 2017.  Description above from the Wikipedia article Ioan Gruffudd, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1267329.0;person;nm2143282;Lupita Nyong'o;1;1983-03-01;;"[""Lupita Amondi Nyong'o"", '露琵塔·尼詠歐', ""לופיטה ניאנג'ו"", ""לופיטה ניונג'ו""]";Acting;Mexico City, Mexico;32.749;"Lupita Amondi Nyong'o (born 1 March 1983) is a Kenyan-Mexican actress and author. She began her career in Hollywood as a production assistant. In 2008, she made her acting debut with the short film East River and subsequently returned to Kenya to star in the television series Shuga (2009–2012). In 2009, she wrote, produced and directed the documentary In My Genes. She then pursued a master's degree in acting from the Yale School of Drama.  She had her first feature film role as Patsey in 12 Years a Slave (2013), for which she received critical acclaim and won several awards, including the Academy Award for Best Supporting Actress. She became the first Kenyan and Mexican actress to win an Academy Award. She made her Broadway debut as a teenage orphan in the play Eclipsed (2015), for which she was nominated for a Tony Award for Best Actress in a Play. She went on to perform a motion capture role as Maz Kanata in the Star Wars sequel trilogy (2015–2019) and a lead voice role as Raksha in The Jungle Book (2016). Her career progressed with her role as Nakia in the Marvel Cinematic Universe superhero film Black Panther (2018) and her starring role in Jordan Peele's critically acclaimed horror film Us (2019).  In addition to acting, she supports historic preservation. She is vocal about preventing sexual harassment and working for women's and animal rights. In 2014, she was named the most beautiful woman by People. She has also written a children's book named Sulwe (2019), which became a number-one New York Times Best-Seller. Also in 2019, she narrated the Discovery Channel docu-series Serengeti, which earned her a Primetime Emmy Award nomination for Outstanding Narrator. She was named among Africa's ""50 Most Powerful Women"" by Forbes in 2020.  Description above is from the Wikipedia article Lupita Nyong'o, licensed under CC-BY-SA, full list of contributors on Wikipedia."
39658.0;person;nm1020089;Sally Hawkins;1;1976-04-27;;['샐리 호킨스', 'サリー・ホーキンス'];Acting;London, England, UK;22.476;"Sally Cecilia Hawkins (born 27 April 1976) is an English actress who began her career on stage and then moved into film. She has received several awards including a Golden Globe Award and the Berlin International Film Festival's Silver Bear for Best Actress, with nominations for a Critics' Choice Movie Award, a Screen Actors Guild Award, two Academy Awards, and two British Academy Film Awards.  After graduating from the Royal Academy of Dramatic Art, she started her career as a stage actress in productions such as Romeo and Juliet (playing Juliet), Much Ado About Nothing, and A Midsummer Night's Dream. Her first major role was in Mike Leigh's All or Nothing in 2002. She continued working with Leigh, appearing in a supporting role in Vera Drake (2004) and taking the lead in Happy-Go-Lucky (2008), for which she won several awards, including the Golden Globe Award for Best Actress in a Motion Picture – Musical or Comedy and the Silver Bear for Best Actress.  Hawkins appeared in two Woody Allen films, Cassandra's Dream (2007) and Blue Jasmine (2013); for the latter, she received a nomination for the Academy Award for Best Supporting Actress. She went on to play the lead role in Made in Dagenham (2010), Paddington (2014), Maudie (2016), and Paddington 2 (2017), and appeared in Godzilla (2014) and Godzilla: King of the Monsters (2019). For starring as a mute cleaning woman in the romantic fantasy film The Shape of Water (2017), she earned acclaim and was nominated for the Academy Award for Best Actress.  She has also appeared in stage productions with the Royal Court Theatre in London, and in 2010 made her Broadway debut in Mrs. Warren's Profession. In 2012 she starred in Constellations at the Royal Court Theatre, which later moved to the Duke of York's Theatre in the West End. On television, she appeared in the BBC adaptations of Tipping the Velvet (2002) as Zena Blake, and Fingersmith (2005) as Sue Trinder. She also appeared as Anne Elliot in Persuasion (2007), ITV's adaptation of Jane Austen's novel."
